monster_1,monster_2,win_pct_1,win_pct_2,underdog_pct
Black Bear,Constrictor Snake,72.3,27.7,27.7
Blood Hawk,Grimlock,27.7,72.3,27.7
Bronze Dragon Wyrmling,Saber-Toothed Tiger,27.7,72.3,27.7
Dire Wolf,Hunter Shark,27.7,72.3,27.7
Dust Mephit,Pony,72.3,27.7,27.7
Frost Giant,Marilith,72.3,27.7,27.7
Giant Badger,Pseudodragon,72.3,27.7,27.7
Giant Boar,"Werewolf, Wolf Form",72.3,27.7,27.7
Giant Elk,Owlbear,27.7,72.3,27.7
Giant Lizard,Swarm of Beetles,27.7,72.3,27.7
Giant Poisonous Snake,Riding Horse,72.3,27.7,27.7
Gnoll,Swarm of Spiders,27.7,72.3,27.7
Lamia,Minotaur Skeleton,72.3,27.7,27.7
Magmin,Shadow,27.7,72.3,27.7
Priest,Sahuagin,72.3,27.7,27.7
Reef Shark,Warhorse,27.7,72.3,27.7
Swarm of Spiders,Thug,72.3,27.7,27.7
Azer,Basilisk,27.6,72.4,27.6
Bandit,Giant Sea Horse,27.6,72.4,27.6
Barbed Devil,Minotaur Skeleton,27.6,72.4,27.6
Blink Dog,Giant Crab,72.4,27.6,27.6
Boar,Giant Wasp,27.6,72.4,27.6
Bronze Dragon Wyrmling,"Werewolf, Hybrid Form",72.4,27.6,27.6
Brown Bear,"Werewolf, Wolf Form",27.6,72.4,27.6
Chimera,Oni,72.4,27.6,27.6
Cult Fanatic,Hippogriff,27.6,72.4,27.6
Darkmantle,Giant Lizard,72.4,27.6,27.6
Draft Horse,Giant Owl,72.4,27.6,27.6
Efreeti,Ice Devil,72.4,27.6,27.6
Green Hag,Lamia,72.4,27.6,27.6
Lion,Wight,27.6,72.4,27.6
Manticore,Owlbear,27.6,72.4,27.6
Adult Copper Dragon,Adult Green Dragon,27.5,72.5,27.5
Air Elemental,Giant Crocodile,27.5,72.5,27.5
Black Bear,Giant Owl,27.5,72.5,27.5
Black Bear,Lizardfolk,27.5,72.5,27.5
Chimera,Wyvern,72.5,27.5,27.5
Djinni,Triceratops,72.5,27.5,27.5
Dryad,Imp,27.5,72.5,27.5
Efreeti,Glabrezu,72.5,27.5,27.5
Ettin,Red Dragon Wyrmling,72.5,27.5,27.5
Giant Badger,Skeleton,27.5,72.5,27.5
Giant Crocodile,Gynosphinx,27.5,72.5,27.5
Giant Owl,Mage,27.5,72.5,27.5
Giant Spider,Swarm of Beetles,72.5,27.5,27.5
Griffon,Half-Red Dragon Veteran,27.5,72.5,27.5
Minotaur Skeleton,Rakshasa,27.5,72.5,27.5
Red Dragon Wyrmling,"Weretiger, Hybrid Form",72.5,27.5,27.5
Triceratops,Young Brass Dragon,72.5,27.5,27.5
"Werebear, Bear Form",Young Brass Dragon,27.5,72.5,27.5
Blue Dragon Wyrmling,Gelatinous Cube,72.6,27.4,27.4
Dretch,Elk,27.4,72.6,27.4
Drider,Griffon,72.6,27.4,27.4
Elk,Pony,72.6,27.4,27.4
Flesh Golem,"Weretiger, Tiger Form",72.6,27.4,27.4
Giant Eagle,Rust Monster,72.6,27.4,27.4
Giant Hyena,Manticore,27.4,72.6,27.4
Giant Wasp,Giant Weasel,72.6,27.4,27.4
Green Hag,"Werebear, Hybrid Form",27.4,72.6,27.4
Horned Devil,Stone Golem,27.4,72.6,27.4
Killer Whale,Young Brass Dragon,27.4,72.6,27.4
Quasit,Skeleton,27.4,72.6,27.4
Satyr,Thug,72.6,27.4,27.4
Adult Gold Dragon,Balor,27.3,72.7,27.3
Archmage,Green Dragon Wyrmling,72.7,27.3,27.3
Blink Dog,Cockatrice,72.7,27.3,27.3
Brown Bear,"Werewolf, Hybrid Form",27.3,72.7,27.3
Cultist,Magmin,27.3,72.7,27.3
Drow,Giant Goat,27.3,72.7,27.3
Efreeti,Young Silver Dragon,27.3,72.7,27.3
Ettercap,Swarm of Quippers,27.3,72.7,27.3
Gargoyle,Giant Hyena,27.3,72.7,27.3
Ghast,Griffon,27.3,72.7,27.3
Ghost,Manticore,72.7,27.3,27.3
Knight,Vampire Spawn,72.7,27.3,27.3
Adult Bronze Dragon,Nalfeshnee,27.2,72.8,27.2
Animated Armor,Dire Wolf,27.2,72.8,27.2
Blink Dog,Darkmantle,27.2,72.8,27.2
Dretch,Giant Crab,27.2,72.8,27.2
Fire Elemental,Nightmare,72.8,27.2,27.2
Giant Eagle,Giant Toad,27.2,72.8,27.2
Giant Octopus,Giant Scorpion,72.8,27.2,27.2
Giant Shark,Marilith,27.2,72.8,27.2
Magma Mephit,Priest,27.2,72.8,27.2
Pegasus,Troll,27.2,72.8,27.2
Swarm of Rats,Swarm of Wasps,27.2,72.8,27.2
Basilisk,Berserker,27.1,72.9,27.1
Basilisk,Silver Dragon Wyrmling,27.1,72.9,27.1
Constrictor Snake,Giant Weasel,72.9,27.1,27.1
Couatl,Gladiator,72.9,27.1,27.1
Darkmantle,Warhorse,27.1,72.9,27.1
Draft Horse,Flying Sword,72.9,27.1,27.1
Duergar,Swarm of Poisonous Snakes,27.1,72.9,27.1
Elk,Noble,72.9,27.1,27.1
Giant Scorpion,Swarm of Poisonous Snakes,72.9,27.1,27.1
Gladiator,Vrock,72.9,27.1,27.1
Mage,Rust Monster,72.9,27.1,27.1
Quasit,Wolf,27.1,72.9,27.1
Succubus/Incubus,"Wereboar, Human Form",27.1,72.9,27.1
Baboon,Commoner,27.0,73.0,27.0
Bandit,Gray Ooze,27.0,73.0,27.0
Bone Devil,Young White Dragon,27.0,73.0,27.0
Copper Dragon Wyrmling,"Wererat, Human Form",73.0,27.0,27.0
Dryad,Pony,27.0,73.0,27.0
Giant Fire Beetle,Mastiff,27.0,73.0,27.0
Gibbering Mouther,Rhinoceros,73.0,27.0,27.0
Magma Mephit,Scout,27.0,73.0,27.0
Marilith,Young Bronze Dragon,73.0,27.0,27.0
Red Dragon Wyrmling,Wraith,27.0,73.0,27.0
Animated Armor,Bronze Dragon Wyrmling,26.9,73.1,26.9
Awakened Tree,Unicorn,73.1,26.9,26.9
Black Bear,Crocodile,26.9,73.1,26.9
Blood Hawk,Imp,26.9,73.1,26.9
Brass Dragon Wyrmling,Giant Toad,26.9,73.1,26.9
Brass Dragon Wyrmling,Grick,26.9,73.1,26.9
Cult Fanatic,Ghoul,26.9,73.1,26.9
Death Dog,Worg,26.9,73.1,26.9
Efreeti,Stone Giant,73.1,26.9,26.9
Ettin,Xorn,26.9,73.1,26.9
Giant Centipede,Hyena,73.1,26.9,26.9
Giant Poisonous Snake,"Wererat, Rat Form",26.9,73.1,26.9
Giant Wolf Spider,Steam Mephit,73.1,26.9,26.9
Griffon,Pegasus,26.9,73.1,26.9
Hezrou,Hydra,73.1,26.9,26.9
Knight,"Wereboar, Hybrid Form",73.1,26.9,26.9
Lamia,Red Dragon Wyrmling,73.1,26.9,26.9
Ogre,"Wereboar, Human Form",73.1,26.9,26.9
Panther,Swarm of Bats,26.9,73.1,26.9
Shield Guardian,Triceratops,26.9,73.1,26.9
Animated Armor,Green Dragon Wyrmling,26.8,73.2,26.8
Bandit,Magma Mephit,26.8,73.2,26.8
Brass Dragon Wyrmling,Giant Bat,73.2,26.8,26.8
Drow,Hippogriff,26.8,73.2,26.8
Drow,Orc,26.8,73.2,26.8
Elk,Shadow,26.8,73.2,26.8
Fire Giant,Iron Golem,26.8,73.2,26.8
Frost Giant,Young Blue Dragon,73.2,26.8,26.8
Ghast,Giant Elk,26.8,73.2,26.8
Giant Badger,Giant Sea Horse,26.8,73.2,26.8
Giant Bat,Giant Eagle,26.8,73.2,26.8
Giant Goat,Giant Lizard,73.2,26.8,26.8
Giant Lizard,Swarm of Insects,26.8,73.2,26.8
Green Dragon Wyrmling,Griffon,26.8,73.2,26.8
Half-Red Dragon Veteran,Manticore,73.2,26.8,26.8
Hunter Shark,"Weretiger, Human Form",26.8,73.2,26.8
Minotaur Skeleton,Nightmare,73.2,26.8,26.8
Swarm of Quippers,White Dragon Wyrmling,73.2,26.8,26.8
Unicorn,"Weretiger, Tiger Form",26.8,73.2,26.8
Bandit Captain,Dire Wolf,73.3,26.7,26.7
Bugbear,Gibbering Mouther,26.7,73.3,26.7
Deep Gnome (Svirfneblin),Giant Eagle,26.7,73.3,26.7
Earth Elemental,Erinyes,26.7,73.3,26.7
Ettercap,Giant Spider,73.3,26.7,26.7
Gargoyle,Ochre Jelly,73.3,26.7,26.7
Giant Poisonous Snake,Swarm of Ravens,26.7,73.3,26.7
Glabrezu,Horned Devil,26.7,73.3,26.7
Shambling Mound,Triceratops,26.7,73.3,26.7
Swarm of Rats,Warhorse,26.7,73.3,26.7
Adult Brass Dragon,Frost Giant,73.4,26.6,26.6
Adult Gold Dragon,Iron Golem,73.4,26.6,26.6
Archmage,Swarm of Quippers,73.4,26.6,26.6
Behir,Young Gold Dragon,73.4,26.6,26.6
Black Bear,Sahuagin,73.4,26.6,26.6
Brass Dragon Wyrmling,Warhorse Skeleton,26.6,73.4,26.6
Bronze Dragon Wyrmling,Tiger,73.4,26.6,26.6
Bronze Dragon Wyrmling,"Werewolf, Wolf Form",73.4,26.6,26.6
Chimera,Lamia,73.4,26.6,26.6
Cockatrice,Magma Mephit,73.4,26.6,26.6
Giant Boar,Hunter Shark,26.6,73.4,26.6
Giant Centipede,Mule,26.6,73.4,26.6
Giant Eagle,Hippogriff,73.4,26.6,26.6
Giant Owl,Giant Poisonous Snake,73.4,26.6,26.6
Goblin,Steam Mephit,73.4,26.6,26.6
Green Dragon Wyrmling,Succubus/Incubus,26.6,73.4,26.6
Noble,Swarm of Rats,26.6,73.4,26.6
Phase Spider,Swarm of Wasps,73.4,26.6,26.6
Swarm of Rats,Swarm of Spiders,26.6,73.4,26.6
Wight,Will-o'-Wisp,26.6,73.4,26.6
Axe Beak,Thug,26.5,73.5,26.5
Bandit,Skeleton,26.5,73.5,26.5
Basilisk,Will-o'-Wisp,73.5,26.5,26.5
Brass Dragon Wyrmling,Giant Lizard,73.5,26.5,26.5
Cockatrice,Swarm of Bats,26.5,73.5,26.5
Draft Horse,Grick,26.5,73.5,26.5
Earth Elemental,Hydra,73.5,26.5,26.5
Flesh Golem,"Weretiger, Hybrid Form",73.5,26.5,26.5
Ghost,Hunter Shark,73.5,26.5,26.5
Gnoll,"Wererat, Human Form",26.5,73.5,26.5
Grimlock,Violet Fungus,73.5,26.5,26.5
Harpy,Thug,73.5,26.5,26.5
Lion,Orc,73.5,26.5,26.5
Basilisk,Green Dragon Wyrmling,73.6,26.4,26.4
Bugbear,Worg,73.6,26.4,26.4
Cockatrice,Gray Ooze,73.6,26.4,26.4
Deep Gnome (Svirfneblin),Riding Horse,73.6,26.4,26.4
Deva,"Werebear, Bear Form",26.4,73.6,26.4
Dire Wolf,"Werewolf, Wolf Form",73.6,26.4,26.4
Draft Horse,Giant Goat,73.6,26.4,26.4
Draft Horse,Phase Spider,26.4,73.6,26.4
Dust Mephit,Giant Lizard,26.4,73.6,26.4
Giant Scorpion,Tiger,73.6,26.4,26.4
Giant Shark,Young Black Dragon,73.6,26.4,26.4
Gibbering Mouther,Knight,26.4,73.6,26.4
Green Dragon Wyrmling,White Dragon Wyrmling,73.6,26.4,26.4
Guardian Naga,Shield Guardian,26.4,73.6,26.4
Guardian Naga,Young Brass Dragon,26.4,73.6,26.4
Harpy,Hippogriff,73.6,26.4,26.4
Hunter Shark,Mummy,73.6,26.4,26.4
Otyugh,Wyvern,73.6,26.4,26.4
Rhinoceros,Veteran,73.6,26.4,26.4
Salamander,Veteran,26.4,73.6,26.4
Satyr,Warhorse Skeleton,26.4,73.6,26.4
Shambling Mound,"Vampire, Vampire Form",73.6,26.4,26.4
Tyrannosaurus Rex,Young Silver Dragon,73.6,26.4,26.4
Aboleth,Hydra,73.7,26.3,26.3
Aboleth,Young Brass Dragon,73.7,26.3,26.3
Ankheg,Gibbering Mouther,26.3,73.7,26.3
Ape,Swarm of Bats,73.7,26.3,26.3
Bearded Devil,Giant Octopus,26.3,73.7,26.3
Boar,Panther,26.3,73.7,26.3
Bronze Dragon Wyrmling,Swarm of Poisonous Snakes,73.7,26.3,26.3
Constrictor Snake,Swarm of Bats,26.3,73.7,26.3
Couatl,Minotaur,73.7,26.3,26.3
Dryad,Mule,73.7,26.3,26.3
Eagle,Goat,73.7,26.3,26.3
Elephant,Minotaur,73.7,26.3,26.3
Giant Badger,Gray Ooze,26.3,73.7,26.3
Gold Dragon Wyrmling,Ogre,73.7,26.3,26.3
Red Dragon Wyrmling,Winter Wolf,73.7,26.3,26.3
Rhinoceros,Troll,26.3,73.7,26.3
Swarm of Quippers,"Werewolf, Hybrid Form",73.7,26.3,26.3
"Vampire, Vampire Form",Young Brass Dragon,26.3,73.7,26.3
Adult Red Dragon,Nalfeshnee,73.8,26.2,26.2
Bandit Captain,Centaur,73.8,26.2,26.2
Bandit Captain,Merrow,73.8,26.2,26.2
Boar,Ice Mephit,26.2,73.8,26.2
Cockatrice,Noble,73.8,26.2,26.2
Dire Wolf,"Werewolf, Hybrid Form",73.8,26.2,26.2
Doppelganger,Rhinoceros,26.2,73.8,26.2
Flesh Golem,Oni,26.2,73.8,26.2
Giant Frog,Giant Wolf Spider,73.8,26.2,26.2
Giant Octopus,Rhinoceros,26.2,73.8,26.2
Gibbering Mouther,Succubus/Incubus,73.8,26.2,26.2
Manticore,Vampire Spawn,26.2,73.8,26.2
Phase Spider,Swarm of Beetles,73.8,26.2,26.2
Silver Dragon Wyrmling,Winter Wolf,26.2,73.8,26.2
"Werebear, Hybrid Form",Young Brass Dragon,26.2,73.8,26.2
Assassin,Unicorn,26.1,73.9,26.1
Barbed Devil,Spirit Naga,73.9,26.1,26.1
Black Bear,Noble,73.9,26.1,26.1
Black Bear,Panther,73.9,26.1,26.1
Brown Bear,Specter,73.9,26.1,26.1
Chain Devil,Water Elemental,26.1,73.9,26.1
Cloaker,Spirit Naga,73.9,26.1,26.1
Cultist,Panther,26.1,73.9,26.1
Gelatinous Cube,Half-Red Dragon Veteran,26.1,73.9,26.1
Giant Boar,White Dragon Wyrmling,73.9,26.1,26.1
Giant Poisonous Snake,Swarm of Wasps,26.1,73.9,26.1
Giant Rat (Diseased),Grimlock,26.1,73.9,26.1
Swarm of Centipedes,Thug,73.9,26.1,26.1
Triceratops,Young Bronze Dragon,26.1,73.9,26.1
Adult White Dragon,Stone Golem,74.0,26.0,26.0
Ape,Giant Poisonous Snake,74.0,26.0,26.0
Basilisk,Mimic,74.0,26.0,26.0
Boar,Giant Frog,26.0,74.0,26.0
Bronze Dragon Wyrmling,Hunter Shark,26.0,74.0,26.0
Darkmantle,Lion,26.0,74.0,26.0
Dretch,Wolf,26.0,74.0,26.0
Earth Elemental,Giant Crocodile,74.0,26.0,26.0
Giant Boar,Succubus/Incubus,26.0,74.0,26.0
Giant Goat,Swarm of Rats,74.0,26.0,26.0
Giant Lizard,Swarm of Centipedes,26.0,74.0,26.0
Gladiator,Water Elemental,26.0,74.0,26.0
Hell Hound,Veteran,26.0,74.0,26.0
Ice Mephit,Scout,26.0,74.0,26.0
Lich,Young Copper Dragon,74.0,26.0,26.0
Mule,Pony,26.0,74.0,26.0
Ochre Jelly,Phase Spider,74.0,26.0,26.0
Adult Black Dragon,Fire Giant,25.9,74.1,25.9
Bearded Devil,Tiger,74.1,25.9,25.9
Black Dragon Wyrmling,Brown Bear,74.1,25.9,25.9
Blink Dog,Elk,74.1,25.9,25.9
Boar,Giant Crab,25.9,74.1,25.9
Bronze Dragon Wyrmling,Manticore,25.9,74.1,25.9
Constrictor Snake,Cult Fanatic,25.9,74.1,25.9
Death Dog,Ghoul,74.1,25.9,25.9
Dretch,Skeleton,25.9,74.1,25.9
Erinyes,Young Black Dragon,74.1,25.9,25.9
Giant Boar,Saber-Toothed Tiger,25.9,74.1,25.9
Giant Goat,Giant Vulture,74.1,25.9,25.9
Giant Rat,Imp,25.9,74.1,25.9
Giant Vulture,Swarm of Bats,74.1,25.9,25.9
Hill Giant,Young White Dragon,25.9,74.1,25.9
Riding Horse,Spy,25.9,74.1,25.9
"Wererat, Human Form","Wererat, Hybrid Form",74.1,25.9,25.9
Air Elemental,Chimera,74.2,25.8,25.8
Air Elemental,Otyugh,74.2,25.8,25.8
Basilisk,Pegasus,25.8,74.2,25.8
Blink Dog,Orc,25.8,74.2,25.8
Bone Devil,Triceratops,25.8,74.2,25.8
Bronze Dragon Wyrmling,White Dragon Wyrmling,74.2,25.8,25.8
Bugbear,Saber-Toothed Tiger,25.8,74.2,25.8
Camel,Giant Wolf Spider,25.8,74.2,25.8
Cockatrice,Pony,74.2,25.8,25.8
Crocodile,Cult Fanatic,74.2,25.8,25.8
Darkmantle,Specter,25.8,74.2,25.8
Dire Wolf,Gelatinous Cube,25.8,74.2,25.8
Dretch,Sahuagin,25.8,74.2,25.8
Dust Mephit,Ice Mephit,74.2,25.8,25.8
Fire Elemental,"Weretiger, Hybrid Form",74.2,25.8,25.8
Flesh Golem,Lamia,25.8,74.2,25.8
Gelatinous Cube,Mummy,74.2,25.8,25.8
Giant Lizard,Scout,74.2,25.8,25.8
Giant Owl,Swarm of Bats,74.2,25.8,25.8
Giant Vulture,Warhorse,25.8,74.2,25.8
Gorgon,Young Green Dragon,74.2,25.8,25.8
Lion,Rust Monster,74.2,25.8,25.8
Shield Guardian,Young White Dragon,25.8,74.2,25.8
Adult Black Dragon,Adult Copper Dragon,74.3,25.7,25.7
Adult Brass Dragon,Horned Devil,74.3,25.7,25.7
Axe Beak,Black Bear,74.3,25.7,25.7
Black Dragon Wyrmling,Doppelganger,25.7,74.3,25.7
Drider,Ogre,25.7,74.3,25.7
Ghoul,Phase Spider,25.7,74.3,25.7
Giant Lizard,"Wererat, Human Form",25.7,74.3,25.7
Giant Poisonous Snake,Giant Sea Horse,74.3,25.7,25.7
Giant Wolf Spider,Riding Horse,25.7,74.3,25.7
Ogre,Rhinoceros,74.3,25.7,25.7
Shield Guardian,"Vampire, Vampire Form",74.3,25.7,25.7
Specter,Will-o'-Wisp,25.7,74.3,25.7
Swarm of Bats,Swarm of Ravens,25.7,74.3,25.7
"Weretiger, Human Form",Winter Wolf,25.7,74.3,25.7
"Werewolf, Wolf Form",Worg,74.3,25.7,25.7
Bandit,Dust Mephit,25.6,74.4,25.6
Bandit,Mule,74.4,25.6,25.6
Black Pudding,Gargoyle,74.4,25.6,25.6
Boar,Constrictor Snake,25.6,74.4,25.6
Chuul,Killer Whale,25.6,74.4,25.6
Copper Dragon Wyrmling,Will-o'-Wisp,25.6,74.4,25.6
Cult Fanatic,"Wererat, Hybrid Form",25.6,74.4,25.6
Darkmantle,Hobgoblin,74.4,25.6,25.6
Deep Gnome (Svirfneblin),Drow,74.4,25.6,25.6
Elk,Flying Sword,25.6,74.4,25.6
Knight,Pegasus,74.4,25.6,25.6
Knight,Rhinoceros,74.4,25.6,25.6
Mimic,Succubus/Incubus,25.6,74.4,25.6
Minotaur Skeleton,"Weretiger, Hybrid Form",74.4,25.6,25.6
Swarm of Beetles,Thug,74.4,25.6,25.6
Swarm of Insects,Wight,25.6,74.4,25.6
Swarm of Wasps,Wight,25.6,74.4,25.6
"Werebear, Human Form",Xorn,25.6,74.4,25.6
Ancient Blue Dragon,Ancient Bronze Dragon,74.5,25.5,25.5
Balor,Pit Fiend,25.5,74.5,25.5
Boar,Giant Rat,74.5,25.5,25.5
Camel,Giant Badger,25.5,74.5,25.5
Dire Wolf,Gargoyle,74.5,25.5,25.5
Drow,Rust Monster,25.5,74.5,25.5
Ghast,Saber-Toothed Tiger,25.5,74.5,25.5
Giant Constrictor Snake,Winter Wolf,25.5,74.5,25.5
Giant Elk,Medusa,25.5,74.5,25.5
Giant Rat,Grimlock,25.5,74.5,25.5
Lizardfolk,Satyr,25.5,74.5,25.5
Magmin,Orc,25.5,74.5,25.5
Phase Spider,Satyr,74.5,25.5,25.5
Plesiosaurus,Winter Wolf,74.5,25.5,25.5
Air Elemental,Minotaur,74.6,25.4,25.4
Androsphinx,Stone Golem,74.6,25.4,25.4
Animated Armor,Hell Hound,25.4,74.6,25.4
Azer,Warhorse Skeleton,74.6,25.4,25.4
Black Bear,Flying Sword,25.4,74.6,25.4
Black Dragon Wyrmling,Grick,74.6,25.4,25.4
Blink Dog,Dust Mephit,74.6,25.4,25.4
Blink Dog,Giant Goat,25.4,74.6,25.4
Giant Crab,Giant Wolf Spider,74.6,25.4,25.4
Giant Owl,Specter,25.4,74.6,25.4
Green Hag,"Werebear, Bear Form",25.4,74.6,25.4
Green Hag,"Werebear, Human Form",74.6,25.4,25.4
Pegasus,Veteran,74.6,25.4,25.4
"Vampire, Bat Form",Wraith,74.6,25.4,25.4
"Wererat, Human Form","Wererat, Rat Form",74.6,25.4,25.4
Basilisk,Giant Constrictor Snake,25.3,74.7,25.3
Black Bear,Reef Shark,25.3,74.7,25.3
Blue Dragon Wyrmling,Ogre Zombie,25.3,74.7,25.3
Cockatrice,Imp,74.7,25.3,25.3
Flying Sword,Mage,25.3,74.7,25.3
Giant Sea Horse,Swarm of Bats,25.3,74.7,25.3
Killer Whale,Shield Guardian,25.3,74.7,25.3
Kobold,Quasit,25.3,74.7,25.3
Rhinoceros,Saber-Toothed Tiger,74.7,25.3,25.3
Spirit Naga,"Weretiger, Hybrid Form",25.3,74.7,25.3
Young Brass Dragon,Young Green Dragon,25.3,74.7,25.3
Barbed Devil,Flesh Golem,25.2,74.8,25.2
Black Bear,Giant Goat,25.2,74.8,25.2
Black Dragon Wyrmling,Ochre Jelly,74.8,25.2,25.2
Dire Wolf,Manticore,25.2,74.8,25.2
Harpy,Warhorse Skeleton,25.2,74.8,25.2
Hippogriff,Lizardfolk,74.8,25.2,25.2
Pegasus,Saber-Toothed Tiger,74.8,25.2,25.2
Young Bronze Dragon,Young Green Dragon,74.8,25.2,25.2
Assassin,Saber-Toothed Tiger,74.9,25.1,25.1
Axe Beak,Riding Horse,74.9,25.1,25.1
Basilisk,Swarm of Quippers,74.9,25.1,25.1
Black Bear,Giant Vulture,25.1,74.9,25.1
Draft Horse,Reef Shark,74.9,25.1,25.1
Dretch,Pseudodragon,74.9,25.1,25.1
Drider,Veteran,74.9,25.1,25.1
Giant Ape,Treant,74.9,25.1,25.1
Giant Constrictor Snake,Giant Elk,74.9,25.1,25.1
Giant Sea Horse,Goblin,74.9,25.1,25.1
Giant Wasp,Swarm of Rats,25.1,74.9,25.1
Green Dragon Wyrmling,Saber-Toothed Tiger,25.1,74.9,25.1
Plesiosaurus,Wraith,25.1,74.9,25.1
Riding Horse,Skeleton,74.9,25.1,25.1
Swarm of Bats,Wolf,74.9,25.1,25.1
Aboleth,Mummy Lord,75.0,25.0,25.0
Adult Gold Dragon,Nalfeshnee,75.0,25.0,25.0
Basilisk,Gibbering Mouther,25.0,75.0,25.0
Bearded Devil,Warhorse Skeleton,75.0,25.0,25.0
Black Pudding,"Werewolf, Hybrid Form",75.0,25.0,25.0
Black Pudding,"Werewolf, Wolf Form",75.0,25.0,25.0
Clay Golem,Shield Guardian,75.0,25.0,25.0
Cloaker,Unicorn,75.0,25.0,25.0
Deva,Minotaur,75.0,25.0,25.0
Ettin,Minotaur Skeleton,75.0,25.0,25.0
Fire Elemental,Minotaur,25.0,75.0,25.0
Gargoyle,Merrow,25.0,75.0,25.0
Giant Wasp,Swarm of Bats,25.0,75.0,25.0
Goblin,Priest,25.0,75.0,25.0
Goblin,Riding Horse,25.0,75.0,25.0
Lion,Swarm of Ravens,75.0,25.0,25.0
Shambling Mound,"Werebear, Bear Form",75.0,25.0,25.0
Young Blue Dragon,Young Silver Dragon,25.0,75.0,25.0
Adult Red Dragon,Kraken,24.9,75.1,24.9
Ape,Specter,24.9,75.1,24.9
Blue Dragon Wyrmling,Mummy,75.1,24.9,24.9
Clay Golem,Giant Crocodile,75.1,24.9,24.9
Couatl,Rakshasa,75.1,24.9,24.9
Crocodile,Drow,75.1,24.9,24.9
Crocodile,Swarm of Bats,75.1,24.9,24.9
Cult Fanatic,Rust Monster,24.9,75.1,24.9
Elk,Lizardfolk,24.9,75.1,24.9
Griffon,Polar Bear,75.1,24.9,24.9
Swarm of Insects,Thug,75.1,24.9,24.9
Swarm of Spiders,"Wererat, Hybrid Form",75.1,24.9,24.9
Aboleth,Djinni,24.8,75.2,24.8
Adult Red Dragon,Iron Golem,75.2,24.8,24.8
Ankheg,Rhinoceros,24.8,75.2,24.8
Archmage,Ghast,75.2,24.8,24.8
Assassin,Manticore,75.2,24.8,24.8
Bandit,Giant Rat,75.2,24.8,24.8
Berserker,Gelatinous Cube,75.2,24.8,24.8
Blink Dog,Spy,24.8,75.2,24.8
Boar,Giant Rat (Diseased),75.2,24.8,24.8
Bugbear,Sea Hag,24.8,75.2,24.8
Bulette,Djinni,75.2,24.8,24.8
Centaur,Rhinoceros,24.8,75.2,24.8
Doppelganger,Ghost,24.8,75.2,24.8
Dretch,Dust Mephit,24.8,75.2,24.8
Elk,Gnoll,24.8,75.2,24.8
Ettercap,Giant Boar,24.8,75.2,24.8
Flesh Golem,Wraith,24.8,75.2,24.8
Gargoyle,Grick,75.2,24.8,24.8
Hell Hound,Manticore,24.8,75.2,24.8
Hezrou,Shield Guardian,75.2,24.8,24.8
Kraken,Storm Giant,75.2,24.8,24.8
Mummy Lord,Young Green Dragon,24.8,75.2,24.8
Specter,"Wererat, Human Form",75.2,24.8,24.8
Spirit Naga,"Wereboar, Human Form",75.2,24.8,24.8
Swarm of Bats,"Wererat, Rat Form",24.8,75.2,24.8
Animated Armor,Giant Hyena,24.7,75.3,24.7
Axe Beak,Priest,75.3,24.7,24.7
Bandit Captain,Bronze Dragon Wyrmling,75.3,24.7,24.7
Basilisk,Ghast,75.3,24.7,24.7
Bronze Dragon Wyrmling,Warhorse Skeleton,75.3,24.7,24.7
Constrictor Snake,Giant Lizard,24.7,75.3,24.7
Copper Dragon Wyrmling,Swarm of Poisonous Snakes,24.7,75.3,24.7
Draft Horse,"Wererat, Rat Form",75.3,24.7,24.7
Drow,Gray Ooze,75.3,24.7,24.7
Elephant,Gladiator,75.3,24.7,24.7
Ghast,Tiger,75.3,24.7,24.7
Giant Badger,Wolf,24.7,75.3,24.7
Giant Crab,Swarm of Bats,24.7,75.3,24.7
Giant Lizard,Specter,24.7,75.3,24.7
Giant Sea Horse,Swarm of Rats,24.7,75.3,24.7
Hell Hound,Hunter Shark,24.7,75.3,24.7
Hippogriff,Swarm of Rats,75.3,24.7,24.7
Imp,Swarm of Rats,24.7,75.3,24.7
Mage,Orc,75.3,24.7,24.7
Mimic,Saber-Toothed Tiger,24.7,75.3,24.7
Night Hag,Triceratops,24.7,75.3,24.7
Blink Dog,Hippogriff,24.6,75.4,24.6
Cloud Giant,Tyrannosaurus Rex,75.4,24.6,24.6
Cockatrice,Zombie,75.4,24.6,24.6
Copper Dragon Wyrmling,Ghast,24.6,75.4,24.6
Deep Gnome (Svirfneblin),Mage,24.6,75.4,24.6
Doppelganger,Ghast,75.4,24.6,24.6
Erinyes,Ice Devil,24.6,75.4,24.6
Fire Elemental,"Weretiger, Tiger Form",75.4,24.6,24.6
Giant Constrictor Snake,Veteran,75.4,24.6,24.6
Giant Toad,Swarm of Spiders,75.4,24.6,24.6
Ice Mephit,Priest,24.6,75.4,24.6
Swarm of Bats,"Wererat, Hybrid Form",24.6,75.4,24.6
"Vampire, Bat Form","Werebear, Bear Form",24.6,75.4,24.6
Archmage,Giant Boar,75.5,24.5,24.5
Assassin,Giant Elk,75.5,24.5,24.5
Awakened Tree,Spirit Naga,75.5,24.5,24.5
Behir,Young Red Dragon,75.5,24.5,24.5
Bronze Dragon Wyrmling,Gargoyle,75.5,24.5,24.5
Bugbear,Warhorse Skeleton,75.5,24.5,24.5
Copper Dragon Wyrmling,Draft Horse,75.5,24.5,24.5
